Time_ms,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
100423,-0,1710663,-0,001770364,-0,01086055,0,9851981,0,9980469,-0,1712949,-0,02872544,-0,007865304,0,9847696,0,9980469
100437,-0,1710662,-0,001777321,-0,01090062,0,9851977,0,9980469,-0,1712936,-0,02873327,-0,007910267,0,9847692,0,9980469
100451,-0,1710392,-0,0007539727,-0,01114318,0,985201,0,9980469,-0,1712786,-0,02771101,-0,008161371,0,9847991,0,9980469
100465,-0,1710391,-0,0007648915,-0,01120609,0,9852002,0,9980469,-0,1712767,-0,02772226,-0,00822611,0,9847986,0,9980469
100479,-0,170983,-0,0005326793,-0,01118002,0,9852105,0,9980469,-0,1712348,-0,02748897,-0,008196053,0,9848126,0,9980469
100493,-0,1709831,-0,0005278308,-0,01115206,0,9852108,0,9980469,-0,1712358,-0,02748334,-0,008163605,0,9848129,0,9980469
100507,-0,1708804,-0,0005737003,-0,01116018,0,9852284,0,9980469,-0,1711387,-0,02752839,-0,008168902,0,9848284,0,9980469
100521,-0,1708804,-0,0005752482,-0,01116911,0,9852283,0,9980469,-0,1711386,-0,02752902,-0,008172503,0,9848284,0,9980469
100535,-0,1708805,-0,0005726013,-0,01115385,0,9852285,0,9980469,-0,1711394,-0,02752444,-0,008146079,0,9848287,0,9980469
100549,-0,1709224,-0,0004125666,-0,01117367,0,9852211,0,9980469,-0,1711846,-0,02736377,-0,008163209,0,9848251,0,9980469
100563,-0,1709224,-0,0004334692,-0,01129418,0,9852198,0,9980469,-0,1711811,-0,02738559,-0,008288677,0,9848242,0,9980469
100577,-0,1696856,-0,0006859414,-0,01143745,0,9854317,0,9980469,-0,1699406,-0,02763004,-0,008398219,0,9850311,0,9980469
100590,-0,1696856,-0,0007094946,-0,01157426,0,9854301,0,9980469,-0,1699364,-0,02765535,-0,008544986,0,9850299,0,9980469
100604,-0,1696855,-0,0007180888,-0,01162416,0,9854295,0,9980469,-0,1699346,-0,02766718,-0,008613494,0,9850293,0,9980469
100618,-0,1718751,-0,001053907,-0,01165335,0,9850492,0,9980469,-0,172131,-0,028018,-0,008708867,0,9846371,0,9980469
100632,-0,171875,-0,001062978,-0,01170533,0,9850487,0,9980469,-0,1721292,-0,02802867,-0,008769931,0,9846365,0,9980469
100646,-0,1715482,-0,0013991,-0,01190076,0,985103,0,9980469,-0,1718058,-0,02836334,-0,008961215,0,9846817,0,9980469
100660,-0,1715482,-0,001406549,-0,01194356,0,9851024,0,9980469,-0,1718043,-0,0283723,-0,009012598,0,9846812,0,9980469
100674,-0,1735881,-0,001132069,-0,01158888,0,9847495,0,9980469,-0,1738699,-0,0281136,-0,008728708,0,9843286,0,9980469
100688,-0,1735885,-0,001056468,-0,01115999,0,9847545,0,9980469,-0,1738818,-0,02804006,-0,008312337,0,9843321,0,9980469
100702,-0,1735888,-0,001004869,-0,01086728,0,9847578,0,9980469,-0,1738901,-0,02798837,-0,008019731,0,9843346,0,9980469
100716,-0,1731785,-0,001513747,-0,01113364,0,9848264,0,9980469,-0,1734592,-0,02849573,-0,008279116,0,984394,0,9980469
100733,-0,1731771,-0,001668738,-0,01201503,0,9848161,0,9980469,-0,1734336,-0,02865124,-0,009161776,0,9843861,0,9980469
100744,-0,1728643,-0,001674866,-0,01248165,0,9848652,0,9980469,-0,1730977,-0,02865656,-0,0096254,0,9844407,0,9980469
100757,-0,1728641,-0,001703227,-0,01264323,0,9848631,0,9980469,-0,1730926,-0,02868741,-0,009800843,0,9844389,0,9980469
100771,-0,1728642,-0,001686411,-0,01254742,0,9848644,0,9980469,-0,173095,-0,02867351,-0,009721756,0,9844397,0,9980469
100785,-0,1712099,-0,001422374,-0,01229155,0,985157,0,9980469,-0,1714832,-0,02840089,-0,009437218,0,9847323,0,9980469
100799,-0,1712103,-0,001364781,-0,01196018,0,9851611,0,9980469,-0,1714926,-0,02834472,-0,009114669,0,9847355,0,9980469
100813,-0,1722228,-0,000417877,-0,01181491,0,9849871,0,9980469,-0,1725349,-0,02740526,-0,009003932,0,9845809,0,9980469
100827,-0,1722229,-0,0003867522,-0,01163689,0,9849892,0,9980469,-0,1725399,-0,02737388,-0,008824892,0,9845826,0,9980469
100841,-0,1733973,-0,0001034457,-0,01168075,0,9847827,0,9980469,-0,1737007,-0,0270992,-0,008902877,0,9843853,0,9980469
